"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
1897,-36.7955071433212,-43.9185568326451,-53.6562434263098,-50.8036273289525,-49.2829082429169,-48.2568862951986,-47.4414365767098,-46.7418533272662,-46.1136059477365,-45.5314411230261,-44.9790236343982,-44.4445533210753,-43.9185568326451,-43.3925603442149,-42.858090030892,-42.3056725422642,-41.7235077175538,-41.0952603380241,-40.3956770885804,-39.5802273700916,-38.5542054223734,-37.0334863363377,-34.1808702389804
1898,-44.3724620673993,-39.0002238054993,-48.7379100763592,-45.8852940735663,-44.3645750379425,-43.338553124237,-42.5231034327804,-41.823520206528,-41.1952728478247,-40.6131080424131,-40.0606905720979,-39.5262202764927,-39.0002238054993,-38.474227334506,-37.9397570389008,-37.3873395685856,-36.805174763174,-36.1769274044707,-35.4773441782183,-34.6618944867617,-33.6358725730562,-32.1151535374324,-29.2625375346395
1899,-38.2097073004174,-41.7385175300205,-51.4762034782416,-48.6235875699644,-47.1028685847266,-46.0768467050163,-45.261397040578,-44.5618138375048,-43.9335664996173,-43.3514017134945,-42.7989842614826,-42.264513983586,-41.7385175300205,-41.2125210764549,-40.6780507985583,-40.1256333465464,-39.5434685604236,-38.9152212225361,-38.2156380194629,-37.4001883550246,-36.3741664753143,-34.8534474900765,-32.0008315817993
1900,-42.393376063709,-41.2694360951857,-51.0071217209343,-48.1545059071241,-46.6337869722464,-45.6077651265137,-44.7923154890798,-44.092732309174,-43.4644849920914,-42.8823202252476,-42.3299027915295,-41.7954325313324,-41.2694360951857,-40.743439659039,-40.2089693988419,-39.6565519651238,-39.07438719828,-38.4461398811975,-37.7465567012917,-36.9311070638577,-35.905085218125,-34.3843662832473,-31.5317504694372
1901,-46.9192735178397,-44.7105414694451,-54.448226772887,-51.5956110534953,-50.0748921689517,-49.0488703571792,-48.2334207467357,-47.5338375899854,-46.9055902936971,-46.3234255461223,-45.7710081306886,-45.2365378881819,-44.7105414694451,-44.1845450507084,-43.6500748082016,-43.0976573927679,-42.5154926451931,-41.8872453489049,-41.1876621921545,-40.3722125817111,-39.3461907699386,-37.825471885395,-34.9728561660033
1902,-51.1875591218682,-50.358893027346,-60.0965780086469,-57.2439623836252,-55.7232435493898,-54.69722177156,-53.8817721880932,-53.1821890544863,-52.5539417789816,-51.971777050666,-51.4193596535073,-50.8848894286818,-50.358893027346,-49.8328966260102,-49.2984264011847,-48.746009004026,-48.1638442757103,-47.5355970002057,-46.8360138665988,-46.020564283132,-44.9945425053022,-43.4738236710668,-40.621208046045
1903,-57.9659866700449,-56.6824295867141,-66.4201142460399,-63.5674987153394,-62.0467799313864,-61.0207581874819,-60.2053086309778,-59.5057255205025,-58.8774782657708,-58.2953135567043,-57.7428961778112,-57.2084259706579,-56.6824295867141,-56.1564332027703,-55.621962995617,-55.0695456167239,-54.4873809076575,-53.8591336529257,-53.1595505424505,-52.3441009859464,-51.3180792420419,-49.7973604580888,-46.9447449273884
1904,-63.9795802930611,-64.2419969028392,-73.9796812403552,-71.1270658039276,-69.6063470702311,-68.5803253602345,-67.7648758306792,-67.0652927433237,-66.4370455093542,-65.854880819527,-65.3024634588901,-64.7679932694,-64.2419969028392,-63.7160005362784,-63.1815303467882,-62.6291129861514,-62.0469482963242,-61.4187010623547,-60.7191179749992,-59.9036684454439,-58.8776467354473,-57.3569280017507,-54.5043125653231
1905,-72.2081525103003,-71.4495636851116,-81.1872477009833,-78.3346323587801,-76.8139136753143,-75.787891999208,-74.9724424965878,-74.2728594323401,-73.6446122191222,-73.0624475485244,-72.5100302061344,-71.9755600342982,-71.4495636851116,-70.9235673359249,-70.3890971640887,-69.8366798216987,-69.2545151511009,-68.626267937883,-67.9266848736353,-67.1112353710151,-66.0852136949088,-64.564495011443,-61.7118796692398
1906,-88.0619270157494,-79.0552361158056,-88.7929198101984,-85.9403045621712,-84.4195859289102,-83.3935642866769,-82.5781148109779,-81.8785317698262,-81.2502845773491,-80.6681199259708,-80.1157026018183,-79.581232447627,-79.0552361158056,-78.5292397839842,-77.9947696297929,-77.4423523056404,-76.8601876542621,-76.231940461785,-75.5323574206333,-74.7169079449343,-73.690886302701,-72.17016766944,-69.3175524214128
1907,-82.9637378468035,-90.5259867057752,-100.263670078854,-97.4110549249546,-95.8903363418727,-94.864314733495,-94.0488652847033,-93.3492822666357,-92.7210350948888,-92.1388704627202,-91.5864531567958,-91.0519830202404,-90.5259867057752,-89.9999903913101,-89.4655202547547,-88.9131029488302,-88.3309383166616,-87.7026911449148,-87.0031081268472,-86.1876586780555,-85.1616370696778,-83.6409184865959,-80.7883033326962
1908,-97.6758297285887,-91.768665933404,-101.506348985334,-98.6537339255138,-97.1330153925852,-96.1069938180457,-95.2915443961475,-94.5919614011522,-93.9637142501249,-93.3815496371561,-92.8291323494504,-92.2946622305219,-91.768665933404,-91.2426696362862,-90.7081995173577,-90.1557822296519,-89.5736176166831,-88.9453704656559,-88.2457874706605,-87.4303380487624,-86.4043164742228,-84.8835979412942,-82.0309828814738
1909,-104.614785517412,-97.8673753957848,-107.605058126731,-104.752443160942,-103.231724678141,-102.205703137422,-101.390253742403,-100.690670770469,-100.06242364015,-99.4802590463714,-98.927841776875,-98.3933716755642,-97.8673753957848,-97.3413791160055,-96.8069090146947,-96.2544917451983,-95.6723271514195,-95.0440800211012,-94.3444970491662,-93.5290476541477,-92.503026113429,-90.982307630628,-88.1296926648385
1910,-100.463909436283,-102.092884187157,-111.830566597284,-108.977951725477,-107.457233292778,-106.431211785863,-105.61576241771,-104.916179468824,-104.287932359204,-103.705767784605,-103.153350533309,-102.618880449607,-102.092884187157,-101.566887924707,-101.032417841005,-100.480000589709,-99.8978360151098,-99.2695889054899,-98.5700059566035,-97.7545565884509,-96.7285350815357,-95.2078166488364,-92.3552017770296
1911,-96.5923966897046,-98.7877482148966,-108.525430304369,-105.672815526497,-104.152097143874,-103.126075670745,-102.310626329444,-101.611043403595,-100.982796314662,-100.400631759234,-99.8482145261281,-99.3137444600258,-98.7877482148966,-98.2617519697674,-97.7272819036651,-97.1748646705594,-96.5927001151308,-95.9644530261986,-95.2648701003489,-94.4494207590485,-93.4233992859193,-91.9026809032962,-89.0500661254238
1912,-93.6201485752231,-91.4369604288695,-101.174642197852,-98.3220275138663,-96.8013091812935,-95.7752877419331,-94.959838427471,-94.2602555246463,-93.6320084563911,-93.0498439201229,-92.4974267051986,-91.9629566566869,-91.4369604288695,-90.9109642010521,-90.3764941525405,-89.8240769376161,-89.2419124013479,-88.6136653330928,-87.914082430268,-87.0986331158059,-86.0726116764455,-84.5518933438728,-81.6992786598866
1913,-81.052725396991,-82.6981497241386,-92.435831172796,-89.5832165826479,-88.0624983000999,-87.036476894491,-86.2210276068534,-85.5214447270418,-84.8931976794531,-84.3110331623355,-83.7586159655832,-83.2241459346531,-82.6981497241386,-82.1721535136241,-81.6376834826941,-81.0852662859418,-80.5031017688242,-79.8748547212355,-79.1752718414238,-78.3598225537863,-77.3338011481774,-75.8130828656293,-72.9604682754812
1914,-65.0865406896938,-68.3638497207193,-78.1015308492154,-75.2489163528573,-73.7281981203083,-72.7021767484335,-71.8867274876068,-71.1871446307965,-70.5588976038637,-69.9767331058868,-69.4243159272972,-68.8898459139398,-68.3638497207193,-67.8378535274988,-67.3033835141414,-66.7509663355517,-66.1688018375749,-65.540554810642,-64.8409719538317,-64.025522693005,-62.9995013211302,-61.4787830885813,-58.6261685922231
1915,-53.0281392991315,-49.7146123427188,-59.4522931512178,-56.5996787486016,-55.078960566026,-54.0529392278681,-53.2374899938385,-52.5379071600176,-51.9096601537301,-51.3274956748842,-50.7750785144479,-50.2406085186541,-49.7146123427188,-49.1886161667835,-48.6541461709897,-48.1017290105534,-47.5195645317075,-46.89131752542,-46.1917346915991,-45.3762854575695,-44.3502641194116,-42.829545936836,-39.9769315342198
1916,-28.5814470044905,-31.7905660189966,-41.5282465076626,-38.6756321987401,-37.1549140661124,-36.128892761654,-35.3134435544077,-34.6138607435646,-33.9856137579118,-33.403449298187,-32.8510321558948,-32.3165621776557,-31.7905660189966,-31.2645698603375,-30.7300998820984,-30.1776827398062,-29.5955182800814,-28.9672712944286,-28.2676884835855,-27.4522392763392,-26.4262179718808,-24.9054998392531,-22.0528855303306
1917,-13.3452032521767,-8.35895193813513,-18.0966321071319,-15.2440178918552,-13.7232998091498,-12.6972785383737,-11.881829357897,-11.1822465700199,-10.5539996049912,-9.97183516437771,-9.41941804022032,-8.88494807952675,-8.35895193813513,-7.83295579674351,-7.29848583604994,-6.74606871189254,-6.1639042712791,-5.53565730625039,-4.83607451837323,-4.02062533789657,-2.99460406712048,-1.47388598441501,1.37872823086165
1918,10.3252523296753,11.9619789585822,2.22429910909081,5.07691323076964,6.59763126357846,7.62365250068952,8.43910165441027,9.13868441933325,9.76693136374839,10.3490957852603,10.9015128912922,11.4359828344491,11.9619789585822,12.4879750827152,13.0224450258721,13.574862131904,14.1570265534159,14.7852734978311,15.4848562627541,16.3003054164748,17.3263266535859,18.8470446863947,21.6996588080735
1919,25.881784709268,34.2157355350292,24.4780560048796,27.3306700330086,28.8513880159463,29.8774092194096,30.6928583463881,31.3924410883687,32.0206880121808,32.602852414601,33.1552695025166,33.6897394281459,34.2157355350292,34.7417316419125,35.2762015675418,35.8286186554575,36.4107830578777,37.0390299816898,37.7386127236703,38.5540618506489,39.5800830541122,41.1008010370499,43.9534150651788
1920,44.1346925576267,52.1256481058693,42.3879688948979,45.2405828295249,46.761300762617,47.7873219324497,48.6027710326998,49.3023537517497,49.9306006549693,50.5127650383075,51.0651821081163,51.5996520162269,52.1256481058693,52.6516441955116,53.1861141036223,53.738531173431,54.3206955567692,54.9489424599889,55.6485251790387,56.4639742792888,57.4899954491215,59.0107133822136,61.8633273168406
1921,70.15829400707,68.3729853094243,58.6353064174678,61.4879202586406,63.0086381419127,64.0346592781321,64.8501083516673,65.5496910477982,66.177937930436,66.760102294702,67.312519346413,67.846989237014,68.3729853094243,68.8989813818345,69.4334512724355,69.9858683241466,70.5680326884125,71.1962795710503,71.8958622671812,72.7113113407164,73.7373324769358,75.2580503602079,78.1106642013807
1922,88.1707015839589,87.5619706339269,77.824292060822,80.6769058085886,82.1976236420661,83.2236447446893,84.0390937915234,84.7386764647471,85.3669233268135,85.949087672017,86.5015047056397,87.0359745787399,87.5619706339269,88.0879666891139,88.6224365622141,89.1748535958368,89.7570179410403,90.3852648031067,91.0848474763304,91.9002965231644,92.9263176257876,94.4470354592652,97.2996492070317
1923,102.325142037943,103.517284533075,93.7796062786585,96.6322199330665,98.152937716775,99.1789587858193,99.9944078059659,100.693990456294,101.3222372978,101.90440162395,102.456818639494,102.991288495102,103.517284533075,104.043280571047,104.577750426656,105.130167442199,105.71233176835,106.340578609856,107.040161260184,107.855610280331,108.881631349375,110.402349133083,113.254962787491
1924,118.638852197867,115.178968642169,105.441290706278,108.293904267375,109.81462200134,110.840643036823,111.656092030295,112.35567465774,112.983921478695,113.566085785803,114.118502783276,114.652972621402,115.178968642169,115.704964662936,116.239434501061,116.791851498535,117.374015805643,118.002262626598,118.701845254042,119.517294247515,120.543315282998,122.064033016963,124.91664657806
1925,128.671981640171,125.585607112427,115.847929494898,118.700542962733,120.221260646979,121.247281648917,122.06273061573,122.762313220302,123.390560020718,123.972724308792,124.525141288205,125.059611108857,125.585607112427,126.111603115997,126.646072936649,127.198489916062,127.780654204136,128.408901004551,129.108483609124,129.923932575936,130.949953577874,132.470671262121,135.323284729955
1926,126.982045095151,131.923796032608,122.186118733279,125.038732107898,126.559449742452,127.585470710862,128.400919651028,129.10050223274,129.728749012626,130.310913281678,130.863330243039,131.397800046226,131.923796032608,132.44979201899,132.984261822176,133.536678783538,134.118843052589,134.747089832475,135.446672414187,136.262121354353,137.288142322764,138.808859957318,141.661473331936
1927,131.160432079209,129.733228656938,119.995551675646,122.848164957097,124.368882541984,125.394903476884,126.210352390417,126.90993494928,127.538181708648,128.120345958685,128.672762902004,129.207232687735,129.733228656938,130.25922462614,130.793694411871,131.34611135519,131.928275605228,132.556522364595,133.256104923458,134.071553836991,135.097574771891,136.618292356778,139.470905638229
1928,125.527268885137,126.665221275244,116.927544611827,119.780157800159,121.300875335403,122.32689623681,123.142345123724,123.84192765975,124.470174398609,125.052338629642,125.604755554929,126.139225323212,126.665221275244,127.191217227276,127.72568699556,128.278103920846,128.86026815188,129.488514890739,130.188097426765,131.003546313678,132.029567215085,133.55028475033,136.402897938661
1929,116.638219036367,118.464674568791,108.726998223086,111.579611318345,113.100328803973,114.126349671904,114.941798532212,115.641381045412,116.269627763773,116.851791975812,117.404208883075,117.93867863392,118.464674568791,118.990670503661,119.525140254507,120.077557161769,120.659721373808,121.287968092169,121.98755060537,122.802999465678,123.829020333609,125.349737819237,128.202350914495
1930,104.728753064415,106.483644393784,96.7459683656297,99.5985813678633,101.1192988039,102.145319638372,102.960768472088,103.660350962475,104.288597660348,104.870761853403,105.423178742651,105.957648476067,106.483644393784,107.009640311502,107.544110044918,108.096526934166,108.67869112722,109.306937825094,110.006520315481,110.821969149197,111.847989983669,113.368707419705,116.221320421939
1931,90.7324709140328,91.7447161004755,82.0070403897087,84.8596532989648,86.3803706854356,87.4063914864654,88.2218402936026,88.9214227611878,89.5496694385844,90.1318336126638,90.6842504839065,91.2187201999022,91.7447161004755,92.2707120010488,92.8051817170444,93.3575985882871,93.9397627623665,94.5680094397631,95.2675919073483,96.0830407144855,97.1090615155154,98.6297789019861,101.482391811242
1932,77.696435847152,75.3837495097424,65.6460741162014,68.4986869325275,70.0194042694576,71.0454250370626,71.8608738176348,72.5604562624296,73.1887029193597,73.7708670744739,74.3232839277204,74.8577536263045,75.3837495097424,75.9097453931802,76.4442150917644,76.9966319450109,77.578796100125,78.2070427570551,78.9066252018499,79.7220739824221,80.7480947500271,82.2688120869572,85.1214249032833
1933,55.7608262830426,59.7034154286559,49.9657403521788,52.8183530756223,54.3390703630371,55.3650910972343,56.180539851255,56.880122273271,57.5083689097451,58.0905330459037,58.6429498811632,59.1774195623447,59.7034154286559,60.229411294967,60.7638809761485,61.316297811408,61.8984619475667,62.5267085840407,63.2262910060567,64.0417397600775,65.0677604942747,66.5884777816894,69.4410905051329
1934,38.5883455088438,40.3456959139384,30.6080211543635,33.4606337849718,34.9813510228965,36.0073717237029,36.8228204511858,37.5224028504346,38.1506494664631,38.7328135836758,39.2852304009575,39.8197000647452,40.3456959139384,40.8716917631316,41.4061614269194,41.9585782442011,42.5407423614138,43.1689889774422,43.8685713766911,44.6840201041739,45.7100408049804,47.230758042905,50.0833706735133
1935,21.5562985077637,22.4044662618097,12.6667918189753,15.5194043567958,17.0401215452555,18.0661422126883,18.8815909136468,19.5811732901401,20.2094198857333,20.7915839840098,21.3440007833228,21.8784704297258,22.4044662618097,22.9304620938936,23.4649317402966,24.0173485396096,24.5995126378861,25.2277592334793,25.9273416099726,26.7427903109311,27.7688109783639,29.2895281668236,32.1421407046441
1936,6.81490694964332,6.05038985403762,-3.68728427221777,-0.834671827137885,0.686045311882242,1.71206594595831,2.52751462040597,3.22709697415531,3.85534354932382,4.43750762867369,4.98992441002728,5.5243940390542,6.05038985403762,6.57638566902104,7.11085529804796,7.66327207940155,8.24543615875142,8.87368273391993,9.57326508766926,10.3887137621169,11.414734396193,12.9354515352131,15.788063980293
1937,0.95951111867543,-7.66165031228484,-17.3993241221226,-14.546711769736,-13.0259946801303,-11.9999740793939,-11.1845254314436,-10.4849431004266,-9.85669654567244,-9.27453248523951,-8.72211572183624,-8.18764611017647,-7.66165031228484,-7.13565451439322,-6.60118490273344,-6.04876813933017,-5.46660407889724,-4.83835752414308,-4.13877519312608,-3.32332654517574,-2.29730594443936,-0.776588854833669,2.07602349755296
1938,-15.5745781360974,-14.70668905321,-24.4443625467915,-21.5917502870509,-20.0710332468345,-19.0450126794208,-18.2295640579542,-17.529981749658,-16.9017352153078,-16.3195711737821,-15.7671544283201,-15.2326848340186,-14.70668905321,-14.1806932724015,-13.6462236781,-13.0938069326379,-12.5116428911123,-11.883396356762,-11.1838140484658,-10.3683654269993,-9.34234485958559,-7.82162781936915,-4.96901555962853
1939,-21.8607254309829,-24.1155561982937,-33.8532293757801,-31.0006172086382,-29.4799002177859,-28.4538796836779,-27.6384310886817,-26.9388488030946,-26.310602289138,-25.72843826651,-25.1760215389799,-24.6415519620279,-24.1155561982937,-23.5895604345595,-23.0550908576075,-22.5026741300774,-21.9205101074495,-21.2922635934928,-20.5926813079057,-19.7772327129095,-18.7512121788015,-17.2304951879492,-14.3778830208074
1940,-26.6292377951249,-29.4608363596724,-39.1985092212247,-36.3458971466345,-34.825180205121,-33.7991597043018,-32.9837111357624,-32.284128872873,-31.6558823792995,-31.0737183755595,-30.5213016659524,-29.9868321063409,-29.4608363596724,-28.9348406130039,-28.4003710533925,-27.8479543437854,-27.2657903400454,-26.6375438464719,-25.9379615835824,-25.1225130150431,-24.0964925142238,-22.5757755727104,-19.7231634981202
1941,-31.3805627336534,-32.0939140521405,-41.8315865979195,-38.9789746158338,-37.4582577236342,-36.4322372560868,-35.6167887139908,-34.9172064737874,-34.2889600005866,-33.7067960157251,-33.1543793240317,-32.619909781752,-32.0939140521405,-31.567918322529,-31.0334487802494,-30.481032088556,-29.8988681036944,-29.2706216304937,-28.5710393902903,-27.7555908481943,-26.7295703806468,-25.2088534884472,-22.3562415063615
1942,-40.5469965266469,-33.804200207822,-43.5418724379886,-40.6892605483603,-39.1685437054493,-38.1425232711567,-37.3270747554906,-36.6274925379617,-35.9992460851234,-35.4170821191306,-34.8646654453419,-34.3301959203852,-33.804200207822,-33.2782044952588,-32.7437349703021,-32.1913182965134,-31.6091543305206,-30.9809078776823,-30.2813256601534,-29.4658771444873,-28.4398567101947,-26.9191398672837,-24.0665279776554
1943,-37.2704599933356,-38.1465600871536,-47.8842320018684,-45.0316202046504,-43.5109034110031,-42.4848830099484,-41.6694345206988,-40.9698523258328,-40.3416058933465,-39.759441946213,-39.2070252903197,-38.6725557826772,-38.1465600871536,-37.62056439163,-37.0860948839875,-36.5336782280942,-35.9515142809607,-35.3232678484744,-34.6236856536085,-33.8082371643588,-32.7822167633041,-31.2614999696568,-28.4088881724388
1944,-44.3126043000267,-37.6000781791015,-47.3377497785251,-44.4851380736704,-42.9644213292616,-41.9384009614279,-41.1229524985813,-40.4233703263668,-39.7951239142221,-39.2129599859382,-38.6605433479314,-38.1260738575941,-37.6000781791015,-37.0740825006089,-36.5396130102717,-35.9871963722649,-35.4050324439809,-34.7767860318363,-34.0772038596218,-33.2617553967751,-32.2357350289414,-30.7150182845326,-27.862406579678
1945,-38.6928334643873,-40.6445865790023,-50.3822578632951,-47.5296462507567,-46.0089295555614,-44.9829092209318,-44.1674607844747,-43.4678786349001,-42.8396322430868,-42.2574683336429,-41.7050517135134,-41.1705822404727,-40.6445865790023,-40.118590917532,-39.5841214444913,-39.0317048243618,-38.4495409149179,-37.8212945231046,-37.12171237353,-36.3062639370729,-35.2802436024433,-33.759526907248,-30.9069152947096
1946,-29.9186525633579,-39.1498091876005,-48.8874801569228,-46.0348686366537,-44.5141519906469,-43.4881316892045,-42.6726832791235,-41.9731011521773,-41.344854780685,-40.7626908900715,-40.2102742878102,-39.6758048320572,-39.1498091876005,-38.6238135431438,-38.0893440873908,-37.5369274851296,-36.9547635945161,-36.3265172230237,-35.6269350960775,-34.8114866859966,-33.7854663845542,-32.2647497385473,-29.4121382182783
1947,-33.7608758767795,-33.7772188221846,-43.5148894766965,-40.6622780486499,-39.1415614518065,-38.1155411835344,-37.3000927998162,-36.6005106954869,-35.9722643443052,-35.3901004725125,-34.8376838881104,-34.3032144496363,-33.7772188221846,-33.2512231947329,-32.7167537562588,-32.1643371718567,-31.582173300064,-30.9539269488824,-30.254344844553,-29.4388964608348,-28.4128761925628,-26.8921595957193,-24.0395481676727
1948,-37.8149766048331,-33.8203635735158,-43.5580339133774,-40.7054225775064,-39.1847060298014,-38.1586857946828,-37.3432374373139,-36.6436553555899,-36.0154090247086,-35.4332451717272,-34.8808286051752,-34.3463591839712,-33.8203635735158,-33.2943679630605,-32.7598985418565,-32.2074819753045,-31.6253181223231,-30.9970717914418,-30.2974897097178,-29.4820413523489,-28.4560211172303,-26.9353045695253,-24.0826932336543
1949,-38.550522597268,-37.4028693084952,-47.1405393338664,-44.287928090124,-42.7672115915325,-41.7411913895505,-40.9257430585176,-40.2261609993875,-39.5979146887962,-39.0157508546165,-38.4633343059054,-37.9288649019629,-37.4028693084952,-36.8768737150275,-36.3424043110849,-35.7899877623739,-35.2078239281942,-34.5795776176029,-33.8799955584728,-33.0645472274398,-32.0385270254579,-30.5178105268664,-27.665199283124
1950,-39.0761959752383,-41.1365032451674,-50.8741729562081,-48.0215618045476,-46.5008453550445,-45.4748251861824,-44.659376881472,-43.9597948449243,-43.3315485546127,-42.7493847392252,-42.196968208346,-41.6624988216561,-41.1365032451674,-40.6105076686788,-40.0760382819888,-39.5236217511097,-38.9414579357222,-38.3132116454106,-37.6136296088629,-36.7981813041525,-35.7721611352903,-34.2514446857873,-31.3988335341268
1951,-45.4594766077944,-44.6549796468876,-54.3926490437573,-51.5400379841319,-50.0193215836925,-48.9933014479333,-48.1778531695321,-47.4782711555553,-46.8500248855131,-46.2678610889082,-45.7154445758519,-45.1809752064058,-44.6549796468876,-44.1289840873694,-43.5945147179232,-43.042098204867,-42.4599344082621,-41.8316881382199,-41.1321061242431,-40.3166578458419,-39.2906377100827,-37.7699213096433,-34.9173102500178
1952,-50.2796241879716,-51.0629818502597,-60.8006509331181,-57.9480399654811,-56.4273236140803,-55.4013035114072,-54.5858552593018,-53.8862732678845,-53.2580270181014,-52.6758632402696,-52.1234467450272,-51.5889773928161,-51.0629818502597,-50.5369863077033,-50.0025169554922,-49.4501004602498,-48.867936682418,-48.2396904326349,-47.5401084412176,-46.7246601891122,-45.6986400864391,-44.1779237350383,-41.3253127674013
1953,-61.0247438310559,-57.8229690518229,-67.5606378208294,-64.7080269451341,-63.187310642747,-62.1612905731433,-61.3458423473203,-60.6462603784511,-60.0180141489168,-59.4358503898485,-58.8834339124109,-58.3489645774261,-57.8229690518229,-57.2969735262197,-56.762504191235,-56.2100877137973,-55.627923954729,-54.9996777251947,-54.3000957563255,-53.4846475305025,-52.4586274608988,-50.9379111585118,-48.0853002828164
1954,-70.7195657284985,-67.5641874503205,-77.3018559056345,-74.4492451218341,-72.9285288684359,-71.9025088318847,-71.0870606323309,-70.3874786859983,-69.7592324767025,-69.1770687363882,-68.6246522767463,-68.0901829589791,-67.5641874503205,-67.038191941662,-66.5037226238948,-65.9513061642529,-65.3691424239386,-64.7408962146428,-64.0413142683101,-63.2258660687563,-62.1998460322052,-60.679129778807,-57.8265189950066
1955,-75.6974924915316,-77.7611567768594,-87.49882491864,-84.6462142266879,-83.1254980222538,-82.0994780187384,-81.2840298454404,-80.5844479216328,-79.9562017325653,-79.3740380109956,-78.8216215691404,-78.287152268582,-77.7611567768594,-77.2351612851369,-76.7006919845785,-76.1482755427233,-75.5661118211535,-74.937865632086,-74.2382837082785,-73.4228355349805,-72.3968155314651,-70.8760993270309,-68.0234886350788
1956,-81.7124702064926,-84.8608788776617,-94.598546706068,-91.7459361059177,-90.2252199504226,-89.1991999799263,-88.3837518328708,-87.6841699315769,-87.0559237627274,-86.4737600598927,-85.9213436358151,-85.3868743524569,-84.8608788776617,-84.3348834028665,-83.8004141195083,-83.2479976954307,-82.665833992596,-82.0375878237465,-81.3380059224526,-80.5225577753971,-79.4965378049008,-77.9758216494058,-75.1232110492554
1957,-84.8583495244879,-90.1808785771413,-99.9185460923323,-97.0659355839371,-95.5452194773565,-94.5191995398624,-93.703751419036,-93.0041695402445,-92.3759233916027,-91.7937597074935,-91.2413433011845,-90.7068740350177,-90.1808785771413,-89.654883119265,-89.1204138530981,-88.5679974467892,-87.98583376268,-87.3575876140382,-86.6580057352467,-85.8425576144203,-84.8165376769262,-83.2958215703456,-80.4432110619504
1958,-97.8906261915128,-92.4484864635013,-102.186153665636,-99.3335432489492,-97.8128271912581,-96.7868072867496,-95.9713591921391,-95.2717773358384,-94.6435312073941,-94.0613675420009,-93.5089511534516,-92.9744819044674,-92.4484864635013,-91.9224910225352,-91.388021773551,-90.8356053850018,-90.2534417196085,-89.6251955911642,-88.9256137348635,-88.110165640253,-87.0841457357445,-85.5634296780534,-82.7108192613669
1959,-91.1247005139888,-98.2485707675753,-107.986237656812,-105.133627331788,-103.612911322961,-102.586891451421,-101.771443383014,-101.071861549192,-100.443615440935,-99.8614517942485,-99.3090354234499,-98.7745661916397,-98.2485707675753,-97.7225753435108,-97.1881061117006,-96.635689740902,-96.0535260942152,-95.4252799859582,-94.725698152137,-93.9102500837291,-92.8842302121894,-91.363514203363,-88.5109038783386
1960,-95.3053656734161,-94.7265939606509,-104.464260537148,-101.61165030374,-100.090934343753,-99.0649145051656,-98.249466462947,-97.5498846515939,-96.9216385635139,-96.3394749355242,-95.7870585824672,-95.2525893678222,-94.7265939606509,-94.2005985534795,-93.6661293388346,-93.1137129857776,-92.5315493577879,-91.9033032697079,-91.2037214583547,-90.3882734161361,-89.3622535775485,-87.8415376175621,-84.9889273841534
1961,-87.4027282345896,-92.0374316441845,-101.775097908101,-98.9224877662618,-97.4017718550906,-96.3757520494384,-95.5603040333958,-94.8607222444993,-94.2324761765862,-93.650312567284,-93.0978962319597,-92.5634270344713,-92.0374316441845,-91.5114362538976,-90.9769670564092,-90.4245507210849,-89.8423871117827,-89.2141410438696,-88.5145592549731,-87.6991112389305,-86.6730914332783,-85.1523755221071,-82.2997653802677
1962,-87.221456887561,-83.2847951585177,-93.022461110012,-90.1698510596955,-88.6491351973148,-87.6231154245813,-86.8076674347015,-86.1080856682503,-85.4798396204938,-84.8976760298697,-84.345259712269,-83.8107905319285,-83.2847951585177,-82.7587997851068,-82.2243306047663,-81.6719142871656,-81.0897506965415,-80.461504648785,-79.7619228823338,-78.9464748924539,-77.9204551197205,-76.3997392573398,-73.5471292070233
1963,-72.2996750140293,-75.8187882166902,-85.5564538559204,-82.7038438970804,-81.1831280834655,-80.1571083436341,-79.3416603799037,-78.6420786358865,-78.0138326082764,-77.4316690363209,-76.8792527364349,-76.3447835732336,-75.8187882166902,-75.2927928601468,-74.7583236969454,-74.2059073970595,-73.623743825104,-72.9954977974938,-72.2959160534766,-71.4804680897463,-70.4544483499148,-68.9337325363,-66.08112257746
1964,-59.6257888556354,-61.3530347891788,-71.090700116303,-68.2380902488932,-66.7173744840194,-65.6913547770734,-64.8759068394793,-64.1763251178847,-63.5480791104107,-62.9659155571144,-62.4134992749342,-61.8790301288633,-61.3530347891788,-60.8270394494943,-60.2925703034234,-59.7401540212432,-59.1579904679469,-58.5297444604729,-57.8301627388783,-57.0147148012842,-55.9886950943381,-54.4679793294644,-51.6153694620546
1965,-44.7703057496604,-44.8628790069696,-54.6005440221458,-51.7479342461199,-50.2272185299626,-49.2011988558853,-48.3857509444142,-47.6861692452309,-47.0579232578828,-46.4757597232362,-45.9233434587528,-45.3888743298037,-44.8628790069696,-44.3368836841355,-43.8024145551864,-43.249998290703,-42.6678347560564,-42.0395887687084,-41.340007069525,-40.524559158054,-39.4985394839767,-37.9778237678194,-35.1252139917935
1966,-29.5267311934111,-26.879624008796,-36.617288712182,-33.7646790274938,-32.2439633600282,-31.217943718803,-30.4024958334418,-29.7029141566583,-29.0746681894261,-28.4925046734198,-27.9400884266242,-27.4056193147883,-26.879624008796,-26.3536287028037,-25.8191595909678,-25.2667433441722,-24.6845798281659,-24.0563338609336,-23.3567521841502,-22.5413042987889,-21.5152846575638,-19.9945689900982,-17.14195930541
