"t","y","mu","q_001","q_005","q_010","q_015","q_020","q_025","q_030","q_035","q_040","q_045","q_050","q_055","q_060","q_065","q_070","q_075","q_080","q_085","q_090","q_095","q_099"
3067,-17.9109108062723,-12.1155185895924,-18.434695268542,-16.4940590040347,-15.4812478362542,-14.8196961243528,-14.3021679970748,-13.8485026831596,-13.4681817077418,-13.0531433880945,-12.7153421819947,-12.3995296228386,-12.0689573248996,-11.741469690043,-11.3933790558369,-11.046306749616,-10.6624961289294,-10.2810747545437,-9.86081399847791,-9.37973787201424,-8.70288546501694,-7.64395955293669,-5.86459821820121
3068,-20.3913155412345,-13.9880087506916,-20.5294101218931,-18.6027298854222,-17.483382829726,-16.8266606757091,-16.2712173850975,-15.8376608743272,-15.3922657625764,-15.0185964186401,-14.6293909288452,-14.2669763779523,-13.9902472747326,-13.6573472828954,-13.309962213021,-12.9539637024341,-12.5779196011652,-12.1774131044142,-11.7419357971238,-11.2341651518201,-10.4833445345652,-9.46517910254718,-7.3412870662811
3069,-19.7312584693222,-15.3617002932805,-21.6810951451662,-19.7755353298068,-18.7630035206735,-18.1125020076383,-17.6148404763551,-17.170581189193,-16.7328599994502,-16.3478555779724,-15.9974746912019,-15.6563594402931,-15.3706867411519,-15.0825783747605,-14.7370301470687,-14.3780880839172,-14.0228650800627,-13.6275288478883,-13.2275710631518,-12.6857825943652,-11.9846087046841,-11.0327627602458,-9.28934643189076
3070,-21.254233334779,-16.1609655570718,-22.0093474655095,-20.0661624433479,-19.1452947751356,-18.5763225992869,-18.1017460789346,-17.6864434229665,-17.318990490696,-17.0069172294787,-16.6969524236614,-16.3807121616928,-16.0938672763302,-15.8123142935777,-15.525444491199,-15.2120096054679,-14.9033616104766,-14.4907099753979,-14.0681779372509,-13.6096586480461,-12.9926012859865,-12.0291382918626,-10.3496068486025
3071,-14.7847347627735,-16.3663526841792,-23.9865429186455,-21.6530076937172,-20.4112286177609,-19.5931780553593,-18.9972947512775,-18.4575121055332,-17.9346161421455,-17.520001814356,-17.0838994610899,-16.6750818949854,-16.2917346731265,-15.8936924758818,-15.4960834889563,-15.0616531840307,-14.5817301585137,-14.0448343885933,-13.5821867114612,-12.9293118820327,-12.0913186825441,-11.0132616797309,-8.54828705759411
3072,-16.5142610199495,-15.9710427227652,-25.0498277291859,-22.0310750148743,-20.6140237494228,-19.7500872559055,-19.0417534030822,-18.4717237647809,-17.9612837304478,-17.4534144806864,-16.9769286327529,-16.5183002146003,-16.1032561282699,-15.6332933958186,-15.1187290164415,-14.5998460673595,-14.0908170021207,-13.5300686149213,-12.9243581447377,-12.2134199154915,-11.2183004892032,-9.73028777769247,-6.86702288083879
3073,-16.0644577527002,-15.0804281946346,-21.9370012683594,-19.979295302364,-19.0225636385964,-18.2084747433089,-17.6201914426753,-17.0983512287741,-16.6737456613926,-16.2594475488918,-15.862568984138,-15.4749618989507,-15.0957329997207,-14.7678990846598,-14.3971664848095,-13.9958932056706,-13.5545749508584,-13.1359756811853,-12.614047347726,-12.0008851030526,-11.2958731659488,-10.0969668461295,-7.70324067165516
3074,-14.1530042320822,-13.762002844596,-20.471206606492,-18.4888080457354,-17.4622789648967,-16.6607195445323,-16.0826051626435,-15.672851813648,-15.2392170120233,-14.9049875354271,-14.5580713801734,-14.182247070041,-13.8324062497941,-13.459550324073,-13.0873476013755,-12.6445743168255,-12.2541342731066,-11.8447247571537,-11.3720256031804,-10.8490393981426,-10.1502411905823,-9.10813753332142,-7.18569501252454
3075,-10.5471740140407,-12.1022163817668,-18.4678110575092,-16.6642716244122,-15.6619925301284,-14.9482667976548,-14.3697832084422,-13.8916213707104,-13.5109933344134,-13.175840569665,-12.8143821448687,-12.4932665500641,-12.1729329304426,-11.8152686760908,-11.447090358279,-11.114791307255,-10.7167917464161,-10.3251043775868,-9.84595557393688,-9.29275604502937,-8.53375655551843,-7.51269901066542,-5.19900523980496
3076,-14.6266779037002,-10.1952019289911,-15.8078066944635,-14.1210679041466,-13.1931062724698,-12.5949590698664,-12.1236121158072,-11.7706620877656,-11.4489795826622,-11.1150745224595,-10.8288154201886,-10.5488342620692,-10.252958518232,-9.93796349348698,-9.6541936830226,-9.34251116025932,-9.00897708306738,-8.65369342840319,-8.28049864459073,-7.71776312784569,-7.10387440756787,-6.16493049540848,-4.43212388482485
3077,-6.73672710155027,-8.26908645814954,-13.6869281452651,-12.0465540707735,-11.2539352541124,-10.667387998975,-10.2383260895012,-9.85362644187161,-9.56796986996963,-9.2164825755787,-8.90403028928247,-8.61697011048094,-8.34257125853608,-8.03716260960754,-7.70266907705624,-7.41368004291042,-7.12558558820433,-6.78185837435928,-6.42467866165349,-5.92835699411842,-5.34831820058991,-4.46898290245208,-2.80516212543199
3078,-2.55993283184058,-6.27734979792366,-11.6595561934511,-9.96786641068371,-9.05367236445487,-8.47382106891247,-8.05290870675852,-7.71604571557531,-7.4083499908216,-7.08476671669038,-6.82117042798045,-6.54645111996455,-6.23757241444209,-5.95209287599288,-5.62449993049454,-5.34267683293468,-5.01337839336584,-4.67055591938337,-4.32249884190248,-3.86445951845383,-3.36714815966007,-2.39588035819557,-0.883438272106477
3079,-7.57656033620682,-4.38968912616605,-9.69661934747496,-8.06626912548341,-7.24819618227641,-6.70637164213713,-6.26434869299238,-5.83947895428061,-5.52223271332956,-5.20201650507178,-4.92358821821778,-4.6508968720287,-4.37366555271092,-4.11506732402782,-3.82649414323302,-3.5545423310754,-3.23329379578197,-2.88991844281731,-2.53196727073265,-2.06294529610224,-1.50441948465008,-0.598294199274385,1.14134558981024
3080,-5.30945405067789,-2.83325212667746,-8.25964786803201,-6.71666294757931,-5.81816383496199,-5.26216759403748,-4.75550004798934,-4.35273990810997,-4.02957350055789,-3.69540678310674,-3.40169088865437,-3.12430569800915,-2.83796998497149,-2.55311365000429,-2.25715502082461,-1.94280344724528,-1.61813321302903,-1.28036452309774,-0.919370137703979,-0.474222463896927,0.102229656038543,0.924664602313317,2.56921764478064
3081,-2.78607635665737,-1.57624508461136,-7.56395465773962,-5.73086870325503,-4.8876077840394,-4.19015320494524,-3.68570021785806,-3.2560759563929,-2.88015677077503,-2.50689654222279,-2.18801497855085,-1.85775291166593,-1.54694161094412,-1.25998952036076,-0.931665144738269,-0.572616035286159,-0.199063485786785,0.201175973090529,0.65091599908922,1.11443151315307,1.73665232403395,2.75480337854347,4.65577767463276
3082,0.121057708622598,-0.680362265123734,-5.87879863568901,-4.34174593184794,-3.50953598042974,-2.96488628304639,-2.54032646012917,-2.1556561370257,-1.82223769903221,-1.50811993015252,-1.23462230221133,-0.957941985699301,-0.711187520511087,-0.433774151264548,-0.162077707530562,0.137565639919901,0.445962929808236,0.772050601471374,1.15583119057835,1.59177851443164,2.14192787675001,3.03687759539537,4.62242311036548
3083,-1.97636276077011,-0.15380034649943,-5.71033827746947,-4.00787960115891,-3.11611526227481,-2.50202141320172,-2.0524338058512,-1.6372557930041,-1.29067223829924,-0.989752016245247,-0.68754754145653,-0.33151028385357,-0.086883161294074,0.193738717190244,0.466648466240327,0.755658125179047,1.0803931722828,1.41977170047446,1.82006387638676,2.30501164574646,2.85201208106094,3.7859521243959,5.44431743642462
3084,-0.0250499810359159,-0.0660335984919378,-4.94843283982373,-3.45727664627444,-2.68248757147182,-2.15089477882968,-1.74786955536263,-1.38390546173673,-1.07122379882686,-0.788040315219426,-0.505531279422657,-0.238544171685254,0.00722588553307384,0.244566125060987,0.502179472117894,0.76047810801178,1.04310947854366,1.35913350397989,1.66337203776857,2.06004717836306,2.55063391376484,3.2928662160889,4.89056611763075
3085,-2.52796515754671,-0.310142665971636,-5.61123360099668,-3.88907931483987,-3.06611180134091,-2.5230965888297,-2.13057089121374,-1.79512055037384,-1.4707462632563,-1.17332399116181,-0.891733487596682,-0.621062267078169,-0.363395744129587,-0.0951532308032283,0.163322796277891,0.403449100227549,0.705559222908565,1.00097041827277,1.38680576506304,1.80860834757894,2.31257056682272,3.10078623283079,4.60353953491011
3086,1.73367221147335,-0.897350381654213,-6.18169511200377,-4.59166418815406,-3.74696484530793,-3.21466771904334,-2.7824197534148,-2.4067907882013,-2.05810569297064,-1.73192387789344,-1.40893630948723,-1.12233284912738,-0.856179312308235,-0.601753254404445,-0.332648526157555,-0.0185869611624731,0.286762264219616,0.606040842049675,0.92197073073543,1.39873669912836,1.92313608770002,2.7635270613528,4.51756011375819
3087,-1.53125918276042,-1.64176058193675,-6.88022712604476,-5.31279206693479,-4.55253058784774,-3.97989059198003,-3.55728978698911,-3.18891671470829,-2.84529112103487,-2.50857165657837,-2.19534046499273,-1.90700382084588,-1.64872543074612,-1.3585220704676,-1.07164787902797,-0.815239620147576,-0.499737035417879,-0.206975293579276,0.141994920127984,0.543778937110273,1.12003447669975,1.99075789848245,3.60985729674084
3088,-2.48964052120872,-2.56039440252416,-7.73351308162842,-6.16383175666159,-5.31923222824149,-4.78297155114075,-4.33788286575367,-3.97672151695094,-3.65349768166878,-3.37561207419903,-3.1030272776135,-2.81463047854344,-2.53948368044034,-2.2623780879963,-2.019836815361,-1.7537659161638,-1.45768736476586,-1.16418646994485,-0.795553519880892,-0.335537988464825,0.212637370734734,1.06912407059305,2.68883708075965
3089,-5.59900928194645,-3.51225895306088,-7.60560096619118,-6.25820138278007,-5.6277735350035,-5.22650046796814,-4.90019192692728,-4.6269644686338,-4.36848113848785,-4.11714198089493,-3.9180405047932,-3.70357403749114,-3.5046143046434,-3.28353074938903,-3.07252705104128,-2.8378257011873,-2.61315459401902,-2.36392200113455,-2.08787098907938,-1.72911855517866,-1.31738194298407,-0.645077509845738,0.542728731093703
3090,-2.59607324648885,-4.44277946745045,-8.78493133392509,-7.43068307567481,-6.76562402351187,-6.3128592069329,-5.99276508681482,-5.68726387727232,-5.42627459038254,-5.17541443409197,-4.95833167561057,-4.70714861316293,-4.47223228759474,-4.23677946688263,-4.05454064485098,-3.8035344683799,-3.54530227510246,-3.28162107854411,-2.95664187566175,-2.59172140988207,-2.14102800884517,-1.44059230150682,-0.204087051522056
3091,-5.3749908685926,-5.11459660825316,-9.83293047532315,-8.5427397857533,-7.75292256678449,-7.23825267885339,-6.83698875913797,-6.45025447101664,-6.16342917783361,-5.88088023012349,-5.60863723436102,-5.36066858643094,-5.0932394391636,-4.85854799749756,-4.60758191396231,-4.33571903772618,-4.0287336663716,-3.74232150660279,-3.37053661159271,-2.97421480541537,-2.47330774285042,-1.68153215373728,-0.286827694901408
3092,-4.21597060006086,-5.56024235571769,-10.4712210007214,-8.95169259688965,-8.19055741410552,-7.65721611342934,-7.24014638404729,-6.88835111280995,-6.59598008608549,-6.30929528898519,-6.0375610831514,-5.77221105694039,-5.52920192876744,-5.2679267306304,-5.03016951435366,-4.73664961682559,-4.41437089088335,-4.10590520913013,-3.76615354607548,-3.35695891914193,-2.84690349118353,-2.05876560362023,-0.490611555618349
3093,-6.76816566044063,-5.63937599655034,-10.3386874126635,-8.80935589812354,-8.12730518607073,-7.6447471570015,-7.30502902394586,-6.99748141590476,-6.71371551140956,-6.44803551364054,-6.19908716952593,-5.93180041955748,-5.6862088344207,-5.4449486146207,-5.22543910859637,-4.9955529744188,-4.70834715702105,-4.40272169621598,-4.10200272495093,-3.69071127469283,-3.21573798650118,-2.51097579857999,-0.963537973223416
3094,-6.94609355548229,-5.38447066146269,-10.5548454461608,-8.77626915936512,-8.03938929760005,-7.51042600270759,-7.11037259922469,-6.78140696340408,-6.45208268233447,-6.17596884552382,-5.90655193916437,-5.64976180548577,-5.40730300720083,-5.12689041759037,-4.84514915672412,-4.55248238983716,-4.25671432653105,-3.93614391700046,-3.57887586143733,-3.14003115238587,-2.6060635552443,-1.87162560345201,-0.356122556271642
3095,-2.95791254648657,-4.74188642794447,-9.27546558632978,-7.81167164217854,-7.1384362132242,-6.65833715342902,-6.31359542427091,-6.01774370654723,-5.72672528014588,-5.46853791710369,-5.23449325201847,-5.00419704141409,-4.77085280001667,-4.53607740904255,-4.28995150943044,-4.01788409021892,-3.77439193576575,-3.52529565553935,-3.18583845336975,-2.79285084317151,-2.31210659064525,-1.58490671325118,-0.195136668201234
3096,-3.06739212801437,-3.62961033914539,-7.82525117943947,-6.55455130493815,-5.94232159858556,-5.56392440969964,-5.19785388379066,-4.8855372937499,-4.59636885616485,-4.35823443013777,-4.10620975253579,-3.88514875572338,-3.6501722707089,-3.42191937554935,-3.19758106341981,-2.96790983645109,-2.74265455899164,-2.49819655300383,-2.19640407545695,-1.82688450986169,-1.38890754007763,-0.65730198391605,0.728684641223066
3097,-3.16023900919068,-2.19222815675061,-6.35077516626078,-5.11131620797679,-4.5256133826214,-4.06826533683181,-3.73970653861054,-3.43744277899062,-3.17695010429177,-2.94175649044802,-2.70561483186347,-2.46838826316282,-2.24608999216484,-2.00457477920413,-1.76187370758166,-1.50989867383208,-1.23955357123129,-0.942327807938952,-0.647463107885776,-0.327797017034708,0.116078121991838,0.782017353903483,2.24486182095475
3098,-3.69335940573428,-0.497787635455633,-5.19522994395832,-3.75539588416409,-3.04124048851582,-2.55289324802929,-2.15706538318129,-1.81610465989879,-1.5199956785849,-1.24720642256978,-0.983247910632519,-0.741703440607371,-0.502334664637022,-0.249728665972034,-0.00612522796546332,0.244295484399892,0.506153379277307,0.796640795899744,1.13814546698646,1.51105632377471,1.95617743899662,2.68647678792698,4.11467720735784
3099,3.43424074926342,1.33160153260014,-2.66314737653178,-1.38753633241468,-0.797570774222898,-0.388689506419871,-0.0637379459318328,0.211227036023495,0.4373073371955,0.675174065462542,0.901548970838134,1.11111491309226,1.3085966862746,1.53292938998469,1.74135778881311,1.95931354604338,2.16291722174785,2.41837944202667,2.68284355372032,2.99774947203714,3.43393720641214,3.98860632939036,5.19358349553485
3100,2.56112553564705,3.40326296127211,-0.682200780162227,0.658563725181961,1.25037144836327,1.69617634866378,2.02998642989893,2.31016495420226,2.57066601613993,2.82458022829568,3.05060904680089,3.2506625198152,3.45178739516096,3.64924290046192,3.84477609693934,4.06896326902392,4.28432089349613,4.53824932767119,4.7958571641921,5.11009191355255,5.50105649891445,6.1148849329134,7.20829948247988
3101,3.68041911394809,5.37369764183313,1.44461508821519,2.60036186519667,3.13932497695045,3.61287074709859,3.97087900816213,4.23904942069086,4.49603893587773,4.71161648047421,4.92877738811262,5.13177711097645,5.35208281064239,5.56543792212983,5.77657493322194,5.99832615609967,6.24854548679505,6.50196780268601,6.79934949420832,7.11020073447618,7.48857897273294,8.14619615030043,9.3021355899858
3102,6.84482434622082,7.16934891726149,3.49727783643839,4.57102650793048,5.18827068465335,5.57760569231848,5.90445105739276,6.15772677525405,6.3852006409901,6.60629171885172,6.78836910425853,6.96701931490007,7.152544408441,7.32971076727447,7.50963148129993,7.70090032930865,7.90705187929143,8.12619170864263,8.38545594621777,8.67902795917521,9.0868209957127,9.68539799227118,10.7519475405553
3103,8.84991206647199,8.74816905119353,5.27121644030768,6.223002524256,6.83826278688159,7.20114228548769,7.50106123954934,7.75051163415037,7.97433317045049,8.17888683608944,8.38217229005983,8.57695922010445,8.75181236051263,8.93286259021261,9.11251571283649,9.28788197866601,9.50661443401463,9.73814904601309,9.97734999648303,10.2690224885673,10.6475405195975,11.1961099992966,12.2827679544903
3104,11.7611671599377,9.97257858208435,6.25618975344319,7.35957494829674,7.95343830391247,8.2972303965491,8.61015459625571,8.87575078493153,9.09076253406197,9.32252202068682,9.53499413544314,9.76216896082754,9.96190982917734,10.159062846865,10.3621999500148,10.5783322515048,10.7815810561163,11.0089911955123,11.2859298209066,11.6218035481659,11.9982147072632,12.5825707227574,13.7770424787071
3105,14.8903512422405,10.7885783670257,6.88654213242581,8.18335117609175,8.80934359811151,9.19009036285211,9.52098206342559,9.76662552864165,9.9898744501369,10.2168065150958,10.4131810331991,10.6282552462643,10.7991172577766,10.9926018293589,11.1770146751499,11.3799978239883,11.597150463029,11.8170630517086,12.0892858279162,12.3754049544361,12.7757991044317,13.380188562463,14.4736786039703
3106,11.04419710524,11.1118397810492,6.84500792042219,8.14219972158175,8.74912325078258,9.20491585835687,9.5836779307599,9.8668573140852,10.13754239333,10.3860026169075,10.6425226589194,10.905953425933,11.1497919435392,11.3789288366862,11.6186849556841,11.8528577784879,12.1043246678381,12.3612175047005,12.6769870257201,13.0193199421428,13.4830901014201,14.1206492483495,15.3852991669151
3107,9.54396859760794,10.7690158775364,6.4988323801424,7.75552512339195,8.39113210472528,8.86526551624742,9.23935724898346,9.56013735063552,9.83237771107886,10.0545757727905,10.2936868541874,10.5305991801441,10.7413448890974,10.9681705458154,11.1947458637077,11.4357178701835,11.6941436198849,11.9470039646517,12.2362408300923,12.610955967657,13.0567060964725,13.7334180821244,15.0654038739961
3108,12.6582333904179,9.81280276460418,5.87387765221431,7.12062165230769,7.7222128559776,8.14637043871826,8.48148124712792,8.73600709887255,8.97012042040789,9.1987761781465,9.4047319940492,9.60041385477547,9.78328490144671,9.99175675299204,10.1939035401029,10.4024669764533,10.6017416620248,10.8457786155468,11.1477771174302,11.4372604530961,11.8470125179698,12.4907007791059,13.5479519375745
3109,8.20300990708402,8.42858723732328,4.84398432380358,5.92165110904364,6.50400577184775,6.87275924181738,7.13587305502038,7.40426421329479,7.61593385566348,7.83534434563122,8.02600658628768,8.22710778604232,8.4077839778591,8.60187137463738,8.81328117370696,8.98710135502716,9.19531146255988,9.42279902491897,9.65807575100751,9.97621651909629,10.3207309934633,10.9435826068559,12.1153227441299
3110,4.77674588646268,6.44347726451897,2.01405116584074,3.38108038018588,4.07308355671096,4.49760654299264,4.91419731004891,5.25328442322834,5.49804562208687,5.73403628516466,5.97063287990211,6.21231652436167,6.4136468028078,6.64262197870417,6.87356691163633,7.13050440713072,7.374323709479,7.62585995713571,7.91270887805373,8.28734056682757,8.76312168380379,9.52258976608984,10.7647510017855
3111,4.54084106065011,4.00622990635059,-0.13744621472104,1.09433593434589,1.78569094468882,2.19209119799152,2.52157382376905,2.83660869586265,3.08307003192855,3.33352965559042,3.57298216059278,3.79036659838103,4.03921111357919,4.25109596803932,4.4390732572129,4.66227781863808,4.91287457678848,5.1476428767022,5.45832738080839,5.80157316502488,6.28326425651446,7.02066344272074,8.349418317315
3112,1.79531113029433,1.31048465320919,-2.5967630369585,-1.50976046028915,-0.946871215956946,-0.496846622847679,-0.164128117035223,0.127036413115,0.397037413582362,0.633091877284468,0.85705308877946,1.08875214208251,1.31141509889485,1.53572252517485,1.7440189999261,1.95310877450535,2.18729858042885,2.40608383753709,2.69116921518603,3.00754483641185,3.4398980840557,4.07507270577646,5.27724476689444
3113,2.11549501318929,-1.57228437965657,-5.59953715856852,-4.39468627926489,-3.70397771280645,-3.3160923258388,-2.97604974209408,-2.70942229336962,-2.46532398097225,-2.18803019539938,-1.95179935497491,-1.75589552083966,-1.56031987836407,-1.36171420843484,-1.15664073273835,-0.95485169594395,-0.711911080084142,-0.463497741599581,-0.179673754141413,0.176579055718071,0.635021300581715,1.23939011972531,2.57074518799956
3114,-6.15056950406968,-4.41657242768564,-8.32053537013272,-7.10568165764135,-6.54266426244929,-6.12543794914221,-5.77118667038989,-5.49902427507318,-5.25001024068121,-5.0288048783002,-4.83026424461874,-4.62830544187126,-4.42037451444214,-4.22496190475728,-4.01489345236489,-3.79831406957806,-3.58900186679817,-3.38204057978415,-3.08062569757585,-2.76844367413103,-2.41609832410663,-1.83709322823149,-0.639539308283094
3115,-7.61451658618707,-7.31252481553976,-11.8149613308691,-10.3334902918208,-9.66697350897056,-9.22161723456176,-8.8688496492621,-8.55034070878809,-8.28829900300325,-8.04677963975506,-7.79664702376772,-7.53709045865365,-7.29217111096543,-7.05494511265331,-6.83312354118104,-6.59442991440608,-6.34280072574804,-6.05602656062374,-5.75822986159643,-5.36100815371098,-4.90345774592775,-4.17590049932733,-2.69261429815002
3116,-9.09590969077549,-9.95832262211653,-14.9233925717217,-13.2940021903212,-12.564241810396,-12.0979099555778,-11.7179758261538,-11.3731013623885,-11.0529853003708,-10.7573592193818,-10.4962326740999,-10.2308085187569,-10.0074679327302,-9.78434270280854,-9.49605805940125,-9.22563207105074,-8.96648667376138,-8.66205297772772,-8.31245565071969,-7.92348805523301,-7.45218847904759,-6.7525324401253,-5.26044113157103
3117,-15.0995939037466,-12.246012016536,-17.5413091104498,-15.9613395023652,-15.1043129418226,-14.5260819094545,-14.0619159465529,-13.6897728554222,-13.3756203925485,-13.0644098754825,-12.770164089893,-12.4872652308905,-12.2198890980985,-11.9468899668068,-11.6919911617572,-11.4060088727112,-11.0892481994737,-10.7593163100225,-10.391296432164,-9.98960705757909,-9.47076953284576,-8.67043071508051,-7.00879501951881
3118,-13.5370802262946,-14.1661879847612,-18.462599406166,-17.1242610369786,-16.4365354501872,-15.983060543652,-15.6086147670976,-15.3048323753453,-15.0195976719082,-14.7611006003158,-14.5387538832707,-14.3324873075706,-14.1215706063414,-13.8999539120075,-13.68807543195,-13.4632080893427,-13.239054620887,-12.9815882193705,-12.6779983620754,-12.3134131045794,-11.864393673125,-11.167979191405,-9.97998393870059
3119,-13.7072324643243,-15.49440983551,-20.3521183490981,-19.0016250482222,-18.2602646793214,-17.7526799327952,-17.3486899948386,-16.9744523854528,-16.6559957419273,-16.3524018702632,-16.0674775013733,-15.7968949039674,-15.5032619844929,-15.234996943828,-14.9752379857621,-14.6975969937519,-14.3709729034607,-14.0532387453152,-13.6806106518342,-13.2698373608947,-12.7305440140562,-11.9738373914778,-10.3048993199062
3120,-19.8644485901004,-16.222828338692,-20.1442383294722,-19.0065952110407,-18.416551532989,-18.0105724112438,-17.6697631306952,-17.3856048592238,-17.1327709231149,-16.9000196154623,-16.6709809054504,-16.436160717581,-16.2112961721893,-16.0056154543966,-15.7731028853087,-15.5288383738385,-15.3061187175823,-15.04236642216,-14.7362479124231,-14.4182323540152,-13.9896395660799,-13.312859472586,-12.1880545241217
3121,-17.6259436696168,-16.4685001021934,-21.6401267647665,-20.0972105396372,-19.3115757475364,-18.7417314867574,-18.3075620642838,-17.943567600668,-17.6002199417275,-17.2901332594703,-16.9871759126979,-16.7039412306199,-16.4042763613403,-16.141574729188,-15.8633953361426,-15.5803995753394,-15.2789819513847,-14.9866912121131,-14.5564060505775,-14.1049266142352,-13.581882081185,-12.8223049921183,-11.0779900083334
3122,-16.0106119029846,-16.1152246095708,-21.3589359436363,-19.8926701033142,-18.9387309998078,-18.3808447458191,-17.94061744945,-17.5641312577933,-17.2618869102577,-16.93998484981,-16.6477222476542,-16.3631614064189,-16.0845119747897,-15.7795564879715,-15.5030532622925,-15.2168082258438,-14.9035907756515,-14.5868602050373,-14.2038567186545,-13.787088421102,-13.2640190577679,-12.458168157941,-10.8930708725346
3123,-17.2351935568495,-15.2278229972467,-19.539124777395,-18.2351070438214,-17.5641528652884,-17.0987451786303,-16.7460867851465,-16.4387709042194,-16.1717321510307,-15.9297204724863,-15.7046205666069,-15.4905109557676,-15.2689195328082,-15.0629933382422,-14.830601881138,-14.5784822889514,-14.3287293898018,-14.061219281307,-13.7585582499299,-13.4085896314017,-12.9854524448168,-12.3682078145709,-11.0332582137832
3124,-13.1999327257463,-13.9525909335073,-18.0099247623323,-16.8127104096476,-16.1732466094463,-15.7305365775219,-15.3903084188364,-15.1210564834272,-14.9008766794234,-14.67603969226,-14.4365804754593,-14.2407249480789,-14.0022846932607,-13.7643234370086,-13.5440551014782,-13.3013908216487,-13.0490049190188,-12.7855745929402,-12.4881628472652,-12.1536793263296,-11.7134826987432,-11.0912476854748,-9.84030152715046
3125,-13.7184836373062,-12.2641529951288,-16.3045290333523,-15.0272467177899,-14.4198911907562,-14.0033349681599,-13.6794077733667,-13.3975336364627,-13.1431684334318,-12.8981320867133,-12.6612796699972,-12.463345655365,-12.2785298133487,-12.0697458594954,-11.8645908911823,-11.6502292055371,-11.420105774734,-11.1617355818128,-10.8695026572862,-10.5600587429029,-10.1570659402428,-9.57688101446336,-8.41694526935172
3126,-8.65390745936749,-10.3948385791159,-14.8210807841603,-13.4992039014148,-12.7928875935551,-12.3149493765473,-11.9470106898655,-11.6318751181295,-11.3559217010019,-11.1039846980991,-10.8780024175146,-10.6666138625121,-10.4571610795336,-10.2070678600094,-9.97370712170281,-9.71326252084007,-9.46845327527307,-9.1799910199729,-8.86827523793013,-8.48951523359955,-8.04506137404357,-7.35789324734619,-6.08487583384795
3127,-6.81904461596559,-8.34344365869482,-12.1796846819733,-10.9893239020357,-10.4174036716646,-10.0128428162525,-9.70560724565852,-9.45116956639539,-9.18869573762858,-8.95806669386933,-8.73545407058311,-8.5341392943718,-8.33377038970825,-8.14160499506605,-7.92875889198879,-7.70969251201746,-7.48435311247375,-7.21254974613557,-6.94972256910573,-6.6440566769901,-6.23073492048297,-5.59642030806049,-4.4438966654958
3128,-6.09649393365238,-6.3055515444994,-9.7459637455474,-8.75149782811345,-8.16909634942001,-7.78720304506962,-7.50582411477891,-7.27469883472255,-7.07905014130546,-6.88717420364465,-6.68437085679037,-6.50324034838477,-6.32897058275817,-6.15134928525478,-5.95698271156033,-5.75656222604029,-5.55561245447993,-5.33735682488018,-5.07497799061303,-4.80573103112564,-4.48002466366847,-3.98904003747377,-2.97434069187263
3129,-5.55770967722524,-4.44568698488578,-7.77469720288112,-6.82816976064736,-6.27746281302039,-5.92841649183048,-5.62457559507501,-5.38551023605721,-5.18565833118944,-5.00149642438187,-4.81805420399195,-4.62948140030296,-4.44644199061001,-4.26701121161162,-4.07677404465284,-3.8800038081213,-3.68303085306024,-3.46922141282109,-3.25522348105339,-2.95410812278844,-2.6112828000608,-2.04437699009098,-0.973331648604846
3130,-4.95767799044824,-2.86279954369,-6.54172757363575,-5.47577280393488,-4.82366834519721,-4.42485137123555,-4.13815757411999,-3.87764918914474,-3.65222966434404,-3.46907706136169,-3.2467682758432,-3.05481858878544,-2.86059173970382,-2.6718223131048,-2.49103065826408,-2.27929193340164,-2.04612893139381,-1.82005866728166,-1.58844646513027,-1.27508600505059,-0.903920280204363,-0.347004846898542,0.752173771638013
3131,-4.42914047348066,-1.63326090747316,-5.1350894119596,-4.0010961598429,-3.46107915803986,-3.13165913730416,-2.85104602123075,-2.60554285299123,-2.404178095228,-2.20508400002337,-2.0293565527275,-1.82602954142027,-1.63387572475462,-1.46217868450424,-1.29527605598475,-1.10396298421501,-0.902816725825296,-0.700905294260998,-0.454322597158037,-0.178294105170725,0.19761097322692,0.728464325091749,1.80243232672882
3132,-1.35618575690799,-0.818911427583194,-3.91907348233522,-3.03472126678184,-2.50455746701551,-2.20007319940671,-1.93157553239752,-1.720320476641,-1.52107623067154,-1.33693329966817,-1.17442087316879,-0.986550149031373,-0.824588884520478,-0.670193663459186,-0.495874474649216,-0.322462636445955,-0.111772733601144,0.06986631908496,0.276812359322002,0.559574786319458,0.889421938601109,1.38294826034231,2.24652749090838
3133,0.887138495509495,-0.316364176018742,-2.90765612023048,-2.15804772558542,-1.74411429384202,-1.4692197160399,-1.2558867153353,-1.08174954543733,-0.904926982844118,-0.743349480082722,-0.599909888487718,-0.466397378413001,-0.330270633230617,-0.20380430310458,-0.069678806566662,0.0949254950458682,0.240156291535006,0.429601541599575,0.620590518379109,0.831941664850169,1.11447072446149,1.54004795497446,2.2865116210619
3134,-0.943618933656621,-0.131287435019198,-3.1028095008489,-2.20248460488161,-1.7424431963644,-1.42885751984539,-1.19529211564575,-0.97428288484117,-0.776631195278122,-0.591334369481471,-0.424144411373864,-0.281505955565093,-0.107043495718657,0.0280722607558613,0.18502739845865,0.343613946585715,0.493726991405223,0.698418217462402,0.883192839274632,1.14517287510785,1.46277196260911,1.99259180434078,2.90502227377155
